1615746050.9084334,2350,0.925000011920929
1615746452.9685237,4700,0.952929675579071
1615746872.1081061,7050,0.958691418170929
1615747292.5499494,9400,0.9620116949081421
1615747703.8523264,11750,0.9668945074081421
1615748107.6525507,14100,0.9647461175918579
1615748509.604789,16450,0.965136706829071
1615748911.7459965,18800,0.966796875
1615749313.782241,21150,0.96728515625
1615749718.9786403,23500,0.9676758050918579
1615750137.9378612,25850,0.9647461175918579
1615750556.5844665,28200,0.967822253704071
1615750978.9638078,30550,0.966601550579071
1615751398.067747,32900,0.966992199420929
1615751817.180861,35250,0.967578113079071
1615752239.285689,37600,0.9686034917831421
1615752668.6905625,39950,0.9676758050918579
1615753096.9579918,42300,0.9677734375
1615753525.758917,44650,0.968310534954071
1615753947.8501136,47000,0.968066394329071
1615754382.189811,49350,0.9653971195220947
1615754817.8170094,51700,0.9652343988418579
1615755249.055759,54050,0.9647786617279053
1615755683.7167914,56400,0.9659505486488342
1615756114.7398639,58750,0.9657552242279053
1615756546.291735,61100,0.9666992425918579
1615756979.0967534,63450,0.9655924439430237
1615757414.9698412,65800,0.965624988079071
1615757851.4518723,68150,0.9666992425918579
1615758279.3315284,70500,0.9659830927848816
1615758735.545071,72850,0.962817370891571
1615759179.8693712,75200,0.964160144329071
1615759612.7638507,77550,0.9631103277206421
1615760047.6214771,79900,0.9627441167831421
1615760481.3908627,82250,0.9645751714706421
1615760911.5385926,84600,0.9644531011581421
1615761344.84602,86950,0.9649413824081421
1615761799.9537318,89300,0.9648681879043579
1615762249.784822,91650,0.963818371295929
1615762681.3172157,94000,0.96337890625
1615763122.3797123,96350,0.9582617282867432
1615763561.9019651,98700,0.9588867425918579
1615763998.5142405,101050,0.9581640362739563
1615764437.2275817,103400,0.95947265625
1615764872.939935,105750,0.9585156440734863
1615765311.107024,108100,0.9596288800239563
1615765746.388218,110450,0.9585546851158142
1615766200.2630088,112800,0.9588867425918579
1615766649.6725883,115150,0.9593164324760437
1615767092.4608915,117500,0.9583398699760437
1615767540.9423406,119850,0.9526204466819763
1615767982.5988243,122200,0.9542154669761658
1615768426.0201004,124550,0.9529622197151184
1615768866.18125,126900,0.9532389044761658
1615769309.1337223,129250,0.9532226324081421
1615769748.2565463,131600,0.9533528685569763
1615770191.6096518,133950,0.954150378704071
1615770631.6246176,136300,0.9535970091819763
1615771075.3315763,138650,0.953369140625
1615771518.7070038,141000,0.9540364742279053
1615771961.6065905,143350,0.9480189681053162
1615772410.3089178,145700,0.9490373730659485
1615772855.7969406,148050,0.9489536881446838
1615773304.089645,150400,0.9496233463287354
1615773749.8946126,152750,0.9486048817634583
1615774199.589284,155100,0.9501255750656128
1615774648.801941,157450,0.9496512413024902
1615775094.057563,159800,0.9498465657234192
1615775542.4879122,162150,0.9502371549606323
1615775988.2272944,164500,0.9502650499343872
1615776440.1605518,166850,0.9417724609375
1615776888.2967684,169200,0.9432128667831421
1615777339.1755435,171550,0.9425414800643921
1615777793.1389923,173900,0.9418090581893921
1615778246.564387,176250,0.9424804449081421
1615778692.892065,178600,0.9431396722793579
1615779142.5863423,180950,0.942626953125
1615779592.3837733,183300,0.942883312702179
1615780046.2266772,185650,0.942858874797821
1615780499.2848437,188000,0.94207763671875
1615780955.4190319,190350,0.9368923902511597
1615781414.394287,192700,0.9380967617034912
1615781872.0314386,195050,0.937207043170929
1615782327.6058452,197400,0.9369466304779053
1615782786.49646,199750,0.9365993738174438
1615783245.1195273,202100,0.9366970658302307
1615783700.9465992,204450,0.9378906488418579
1615784160.1942542,206800,0.9362087845802307
1615784619.7420897,209150,0.9368055462837219
1615785075.9873557,211500,0.9360677003860474
1615785540.4330015,213850,0.9236425757408142
1615786003.8773644,216200,0.922558605670929
1615786468.3170278,218550,0.921923816204071
1615786928.7159653,220900,0.9219335913658142
1615787392.5136003,223250,0.9219629168510437
1615787856.132995,225600,0.9202539324760437
1615788317.0506594,227950,0.92138671875
1615788781.2102559,230300,0.9226660132408142
1615789245.5739038,232650,0.9221484661102295
1615789709.9778128,235000,0.9217773675918579
